rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1080	1136	126	0.026	85.926	0.811	1219.2891	1850.4884	web:25%	 without without  Without Without /o  без
1081	1453	126	0.026	85.952	0.167	1484.2948	2077.5059	web:41%	 increase  reduce  reducing  increasing  enhance  increases
1082	1507	126	0.026	85.977	0.413	430.1768	1218.0428	web:37%	 web  Web Web .web /web bo
1083	1549	126	0.026	86.003	0.499	993.6044	2021.797	code:72%	 None  none None  nil  null =None
1084	1917	126	0.026	86.028	0.769	1000.6426	2529.0762	web:42%	 more  More more  extra  greater
1085	590	125	0.025	86.054	0.291	997.8887	1608.6249	web:43%	 work  working  worked  works Working  WORK
1086	1020	125	0.025	86.079	0.207	1149.2179	2336.3027	wiki:38%	 large  larger  vast  big  huge  massive
1087	1316	125	0.025	86.105	0.138	580.4083	1319.67	pile:33%	 en en  ent  Enc  enc  En
1088	1431	125	0.025	86.13	0.334	1432.2638	2643.1375	math:37%	 get  got  the  a  getting  Get
1089	1577	125	0.025	86.156	1.0	667.0742	1604.6747	wiki:54%	,
1090	1603	125	0.025	86.181	0.333	900.6963	1566.9435	wiki:57%	 States  UK . .S  US  USA
1091	1958	125	0.025	86.206	0.228	1231.5477	2149.3037	web:39%	 received  receive  obtain  obtained  receiving  obtaining
1092	1969	125	0.025	86.232	0.933	1321.4425	2025.4591	wiki:34%	 be  been
1093	455	124	0.025	86.257	0.155	1204.08	1948.7618	web:44%	 Thursday  Friday  Tuesday  Saturday  Monday  Sunday
1094	539	124	0.025	86.282	0.457	1224.207	1792.7657	web:59%	 get  getting  got  gotten  gets Getting
1095	909	124	0.025	86.308	0.194	851.1378	1410.126	wiki:84%	 American  English  French  German  British  Russian
1096	929	124	0.025	86.333	0.685	1023.1456	1977.6991	wiki:31%	 found  Found Found  find  discovered  located
1097	1090	124	0.025	86.358	0.202	1511.8983	2431.4314	web:38%	 ability  ready  capable  able  opportunity  willing
1098	1543	124	0.025	86.383	0.152	1843.7157	2769.043	math:38%	 out  remember  figure  mind  forget  realize
1099	1770	124	0.025	86.408	0.279	691.8174	1407.3008	math:100%	#### ### ## ###### #####  ##
1100	582	123	0.025	86.433	0.382	1204.7422	1787.3867	web:37%	 make  made  making  the  makes  Make
1101	1335	123	0.025	86.458	0.766	1061.625	1634.4149	wiki:55%	 who who  whom
1102	1440	123	0.025	86.483	0.217	913.001	1435.0184	wiki:90%	)  )  () ") ') ])
1103	1748	123	0.025	86.509	0.258	1134.3419	1852.205	wiki:58%	 its  Its  whose  their  Their Its
1104	1929	123	0.025	86.534	0.234	1341.8107	2732.748	math:34%	 someone  anyone  everyone  one Anyone  anybody
1105	284	122	0.025	86.558	0.509	665.3184	1293.7987	wiki:70%	 American  America American America  Americans  Americas
1106	939	122	0.025	86.583	0.278	1102.7147	1771.5626	wiki:48%	th  third  fourth  fifth rd  seventh
1107	956	122	0.025	86.608	0.475	807.3134	1500.504	code:56%	@  @  at ="@ @@  (@
1108	1519	122	0.025	86.633	0.309	1178.1895	1947.1924	math:89%	2 3 4 8 } 5
1109	1691	122	0.025	86.658	0.189	1044.9728	1818.4698	math:42%	 for  For For for  the
1110	391	121	0.025	86.682	0.931	111.9141	240.0645	code:99%	8 1
1111	855	121	0.025	86.707	0.202	1161.9247	2205.8252	wiki:32%	 age  old ten  of -old  elderly
1112	1092	121	0.025	86.731	0.0	949.1445	1731.9258	code:98%	 any  later
1113	39	120	0.024	86.756	0.402	1020.9413	1632.4884	math:31%	 size  sizes size Size -size _size
1114	208	120	0.024	86.78	0.418	876.041	1644.463	wiki:59%	 state  states  State  States State STATE
1115	236	120	0.024	86.805	0.162	1494.5487	2654.5586	web:42%	 ago  soon  later  immediately  yet  moment
1116	554	120	0.024	86.829	0.429	938.712	1614.1826	web:39%	 $  £ $  ($  \\$
1117	656	120	0.024	86.853	0.37	963.96	1844.5587	web:29%	 change  changing  changes  changed  Changing  CHANGE
1118	692	120	0.024	86.878	0.0	1027.1034	1210.5685	code:93%	 to  agreed  in  writing
1119	1654	120	0.024	86.902	0.789	1283.0682	1912.006	pile:37%	 I  i
1120	1655	120	0.024	86.927	0.091	464.295	910.7334	wiki:82%	192 190 191 187 188 186
1121	538	119	0.024	86.951	0.25	1171.6182	1892.5371	math:38%	 determine  identify  identified  determining  determines  identifying
1122	773	119	0.024	86.975	1.0	1352.7264	1997.036	wiki:34%	 of
1123	808	119	0.024	86.999	0.418	1575.1034	2644.0449	web:39%	 of  lot  lots Lots  plenty  amount
1124	1124	119	0.024	87.024	0.309	817.9023	1374.4335	code:97%	                          \t                
1125	1140	119	0.024	87.048	0.402	1028.3966	2014.2264	code:55%	 not  NOT Not _not NOT  !
1126	1141	119	0.024	87.072	0.36	1007.6093	1916.0968	wiki:42%	 main  primary  Main  core main  principal
1127	1227	119	0.024	87.096	0.193	1070.9891	1969.8418	code:50%	 start  starting  started start .start _start
1128	1702	119	0.024	87.12	0.319	1470.0665	2562.1055	web:37%	 thought  think  believe  thinking  believed  belief
1129	1764	119	0.024	87.145	0.93	832.0312	1566.8378	wiki:55%	 in  In
1130	1947	119	0.024	87.169	0.255	1649.0643	2547.2283	pile:32%	 expected  estimated  proposed  desired  recommended  anticipated
1131	116	118	0.024	87.193	0.122	978.045	1645.0967	wiki:86%	ymology  life ography Description Career  career
1132	292	118	0.024	87.217	0.132	840.9179	1508.9463	wiki:50%	 USA  India  Spain  Canada  Turkey  Germany
1133	607	118	0.024	87.241	0.482	358.6425	1108.0332	pile:63%	\n\n ?\n\n )?\n\n \n "\n\n .\n\n
1134	750	118	0.024	87.265	0.402	916.0742	1775.9393	wiki:67%	 largest -largest  biggest  greatest  smallest allest
1135	838	118	0.024	87.289	0.127	1370.5166	2082.8242	math:42%	0 5 00 3 4 9
1136	945	118	0.024	87.313	0.03	1446.3838	2454.7517	math:48%	 much  speed  wood  revenue  combinations  items
1137	986	118	0.024	87.337	1.0	743.7568	1154.5615	wiki:51%	 the
1138	1097	118	0.024	87.361	0.376	1128.0605	1732.7606	math:26%	 write  wrote  writing  Write  written  writes
1139	1167	118	0.024	87.385	0.654	1234.5625	1921.1095	pile:28%	 when  When  whenever when When  the
1140	1209	118	0.024	87.409	0.848	1129.1893	1604.422	math:36%	 what  What What
1141	1222	118	0.024	87.433	0.38	1287.6017	1987.4708	web:36%	 years  months -year  year  month  Years
1142	1225	118	0.024	87.457	0.369	1082.7391	1890.5986	code:27%	 read  reading  Read Read  reads .read
1143	1522	118	0.024	87.481	0.002	1557.121	2375.9741	web:36%	 proof  love  life  communion  physics  algorithm
1144	1726	118	0.024	87.505	0.624	973.5625	1460.2264	math:95%	_ }_  _ _\\ rel (
1145	1752	118	0.024	87.529	0.297	1395.7596	2256.1562	math:79%	^ ^\\ � ( rel [
1146	373	117	0.024	87.553	0.374	548.252	1339.4351	wiki:39%	 de  of  d '  di  del
1147	435	117	0.024	87.576	0.336	1091.6797	1660.4648	web:43%	 make  making  made  makes  Make Make
1148	779	117	0.024	87.6	0.318	1012.0038	1830.1893	wiki:40%	 began  begin  begins  beginning begin ning
1149	958	117	0.024	87.624	0.383	1234.8097	2015.1583	wiki:34%	's ’s ' ’ ) ;s
1150	1196	117	0.024	87.648	0.079	1549.1024	2752.7024	web:33%	 course ably Unfortunately  unfortunately  Luckily  Apparently
1151	1234	117	0.024	87.672	0.396	684.7275	1807.5508	wiki:30%	 real  actual  true  Real real Real
1152	1354	117	0.024	87.695	0.339	639.4561	1427.3989	code:30%	,  ' \n\n )\n  . Badge
1153	1524	117	0.024	87.719	0.283	1117.3956	1984.1134	math:34%	 cannot 't ’t  not Cannot  cant
1154	1564	117	0.024	87.743	0.82	844.4102	1559.7462	pile:33%	 can  you  CAN
1155	1585	117	0.024	87.767	0.427	1053.3486	1848.9327	pile:34%	 associated  association  Association  Associated -associated  associate
1156	344	116	0.024	87.79	0.13	1663.9452	2805.0527	wiki:35%	est  longest  greatest  simplest  smallest  shortest
1157	359	116	0.024	87.814	0.187	1124.3475	2006.5488	math:47%	5 1 2 4 25 6
1158	811	116	0.024	87.838	0.14	1431.8281	2431.5312	web:40%	 reach  joined  visit  reaching  hit  joining
1159	813	116	0.024	87.861	0.0	537.8145	821.7383	code:98%	 a  received
1160	863	116	0.024	87.885	0.91	1293.7129	1958.3438	web:35%	 to  To  TO
1161	914	116	0.024	87.908	0.91	466.5371	661.373	code:92%	 ANY  any #
1162	1116	116	0.024	87.932	0.428	1326.3085	1930.9122	web:38%	 across  throughout  over  Across Throughout  of
1163	1164	116	0.024	87.956	0.893	1052.2892	1691.6327	pile:38%	 between between  Between Between
1164	1263	116	0.024	87.979	0.361	1203.8163	2147.741	math:74%	 | |  || |\\ )|  |\\
1165	1313	116	0.024	88.003	0.609	1169.0449	1676.1366	wiki:33%	 after  After After after _after
1166	1683	116	0.024	88.026	0.0	773.1114	925.5274	code:98%	 should  have
1167	1758	116	0.024	88.05	0.323	1261.5391	1862.299	math:93%	}{ { \\ }}{{ )/( {\\
1168	1938	116	0.024	88.074	0.577	875.6055	1477.1954	pile:27%	 are  were  have  there 't  not
1169	346	115	0.023	88.097	0.444	1153.7754	1829.2599	math:24%	 case  cases  Case Case  instances  caso
1170	868	115	0.023	88.12	0.841	633.9375	1512.1484	wiki:49%	, .  
1171	1041	115	0.023	88.144	0.11	616.791	994.0078	wiki:77%	2 5 9 8 0 3
1172	1409	115	0.023	88.167	0.712	1071.6826	1666.9326	wiki:37%	 is  are ’s
1173	1517	115	0.023	88.191	0.492	1310.6251	2178.6121	pile:32%	 have  having having  Having -have Having
1174	1893	115	0.023	88.214	0.346	558.5508	1428.3788	code:37%	 open  Open  opening .open open  opener
1175	1913	115	0.023	88.237	0.797	975.0478	2017.2401	math:33%	- – -% .-  -
1176	400	114	0.023	88.261	0.694	1362.9648	2226.7422	wiki:33%	 only  Only  a _only Only  populated
1177	566	114	0.023	88.284	0.239	656.0313	1264.9999	math:55%	 how  How How how HOW
1178	989	114	0.023	88.307	1.0	821.0136	1244.1718	wiki:89%	 an
1179	1075	114	0.023	88.33	0.291	1632.5088	2590.9827	web:42%	 necessary  need  needed  needs needs ED
1180	1076	114	0.023	88.353	0.16	1718.8514	3049.5876	web:34%	 make  the  their  made  his  its
1181	1220	114	0.023	88.376	0.322	671.2695	1303.4569	math:100%	 – \xa0  @ @ – ,
1182	1293	114	0.023	88.4	0.781	944.3984	1608.582	pile:29%	 to  and
1183	1553	114	0.023	88.423	0.269	1305.3009	2479.3223	wiki:60%	 late  early  Late  earlier  later  in
1184	1673	114	0.023	88.446	0.248	1179.7137	1807.2333	wiki:41%	 live  living  lived  lies  lives  lying
1185	1959	114	0.023	88.469	0.578	1083.41	1889.2324	wiki:34%	 under Under  Under under  underneath
1186	1989	114	0.023	88.492	0.874	1200.9023	2054.6904	web:36%	 to _to to
1187	204	113	0.023	88.515	0.183	695.1494	849.7119	code:90%	AS  IS  BASIS -IS
1188	882	113	0.023	88.538	0.61	778.1641	1728.4414	code:24%	 time Time  Time  times Tim .times
1189	1155	113	0.023	88.561	0.773	1137.9767	2109.7539	math:41%	 should  Should  ought should  to  have
1190	1172	113	0.023	88.584	0.413	1216.672	1863.1445	web:50%	 do  does  did  doing  done  nicely
1191	1191	113	0.023	88.607	0.389	808.8105	1974.627	pile:29%	 higher  high  High high  Higher IG
1192	1414	113	0.023	88.63	0.489	1027.125	2035.6212	web:39%	 more  More More more
1193	1424	113	0.023	88.653	0.462	766.0107	1538.1268	math:36%	 first  First st first FIRST _FIRST
1194	1534	113	0.023	88.676	0.927	764.586	1494.5566	wiki:65%	, ,\n
1195	1540	113	0.023	88.699	0.927	293.9961	692.0078	code:100%	#  #
1196	1550	113	0.023	88.722	0.292	982.4375	1783.3555	wiki:30%	 take  takes  took  the  taking Take
1197	1779	113	0.023	88.745	0.0	574.0313	756.6748	code:98%	,  not
1198	1498	112	0.023	88.768	0.248	1374.1953	2137.1113	wiki:53%	 million 000  of  millions  thousands million
1199	1600	112	0.023	88.791	1.0	1096.6063	1907.6719	math:38%	 to
1200	1700	112	0.023	88.814	0.367	776.876	1431.5879	code:86%	 ' (' ='  "  (' ="
1201	1825	112	0.023	88.836	0.163	920.9034	1747.0856	code:58%	(r  regular  re  reg  r reg
1202	179	111	0.023	88.859	0.403	698.122	1309.3866	code:63%	 Inc  Ltd  Corporation  LLC  INC  LTD
1203	669	111	0.023	88.882	0.085	1656.7705	3312.1609	math:28%	 only  a  exclusively  Only  the  pure
1204	827	111	0.023	88.904	0.685	1362.0187	2226.7988	math:28%	 would 'd ’d ’t  he  heroes
1205	1120	111	0.023	88.927	0.349	684.9512	1578.3525	wiki:31%	 development  Development velopment Development  developments  developing
1206	1203	111	0.023	88.949	1.0	902.2588	1378.4344	wiki:35%	 the
1207	1617	111	0.023	88.972	1.0	1041.6935	1627.6074	pile:31%	 been
1208	1962	111	0.023	88.994	1.0	553.537	978.6553	code:98%	.path
1209	248	110	0.022	89.017	0.017	929.8584	1462.7704	wiki:46%	ta  City an atur stadt pool
1210	475	110	0.022	89.039	0.489	905.418	1397.4268	code:74%	:  : ::  -> ): :(
1211	672	110	0.022	89.062	0.703	1431.0068	2506.9746	web:35%	 much  Much Much
1212	747	110	0.022	89.084	0.505	1067.5626	1838.127	pile:36%	 way  ways  of  methods  Way  method
1213	1068	110	0.022	89.106	0.614	846.4044	1633.0098	pile:43%	 such  Such Such uch
1214	1186	110	0.022	89.129	0.888	1077.9561	1738.1797	math:39%	 each Each  cada  single
1215	1303	110	0.022	89.151	1.0	771.9609	1320.131	wiki:75%	 of
1216	1608	110	0.022	89.173	0.527	832.5811	1582.1005	math:32%	 single  Single Single single  sole  one
1217	1706	110	0.022	89.196	0.425	565.5234	1363.7365	wiki:31%	 New  new new _new New  NEW
1218	1809	110	0.022	89.218	0.86	1239.4688	1684.1219	wiki:43%	, ), ],  ,
1219	1866	110	0.022	89.241	0.925	925.4668	1750.1611	wiki:65%	 the  Since
1220	1881	110	0.022	89.263	0.714	1206.1954	1883.7108	math:45%	 for for  FOR  For .for  fo
1221	1964	110	0.022	89.285	0.614	737.3878	2190.8584	web:30%	 back  Back  backwards back _BACK .Back
1222	189	109	0.022	89.307	0.925	953.5781	1610.2382	web:31%	 most ost
1223	371	109	0.022	89.33	0.665	769.1816	1387.7089	pile:30%	 long  Long  longer  lengthy \tlong Long
1224	1017	109	0.022	89.352	0.459	1319.4591	2341.4277	web:58%	 be  being Being  Being Be  been
1225	1053	109	0.022	89.374	0.531	783.0986	1473.744	wiki:61%	 human  humans  Human Human human  humanity
1226	1363	109	0.022	89.396	0.01	1316.2823	1928.8112	math:53%	 connectors 2  balls  pool  sad  consumption
1227	1367	109	0.022	89.418	0.287	1138.0868	1919.0519	wiki:51%	 led  lead  leading  leads  Lead ader
1228	1420	109	0.022	89.441	0.184	1215.121	2359.2998	math:27%	 continuous  constant  continuously  ongoing  continue  consistent
1229	1671	109	0.022	89.463	0.131	1126.827	2544.4902	web:32%	 New  fresh  novel  new new .new
1230	1701	109	0.022	89.485	0.458	1475.8964	2562.4561	wiki:44%	 known  unknown  familiar -known known own
1231	182	108	0.022	89.507	0.341	1213.374	1839.2618	web:38%	 students  student  staff  Student  Students /student
1232	320	108	0.022	89.529	0.292	986.8311	1585.4796	wiki:60%	 Europe  European  East  Euro  EU  Europeans
1233	473	108	0.022	89.551	0.628	1066.4199	2059.5938	wiki:46%	 until  Until Until  till  to til
1234	510	108	0.022	89.573	0.338	987.9179	1718.3828	wiki:53%	 about  approximately  around  About  roughly  Approximately
1235	921	108	0.022	89.595	0.13	1507.79	2399.002	math:51%	 consider  assume Consider pose  assuming  Consider
1236	1484	108	0.022	89.617	0.223	1285.6718	1822.4279	web:38%	 make  makes  making  made Make    
1237	1530	108	0.022	89.639	0.529	1411.6875	2500.6641	web:41%	 even  only  Even Even  EVEN
1238	907	107	0.022	89.66	0.314	1069.6591	2133.0564	wiki:41%	 published  Published  Publisher  publication  publish  publishing
1239	1902	107	0.022	89.682	0.168	1500.7969	2164.0986	math:56%	 does  do  Does  did Does  Do
1240	48	106	0.022	89.704	0.251	519.8408	992.838	code:85%	 py  Py py  PY  pys yle
1241	322	106	0.022	89.725	0.265	1538.9608	2152.4189	pile:42%	 increase  increased  increasing  increases  in  reduced
1242	491	106	0.022	89.747	0.272	988.8672	1643.3711	web:55%	 take  took  taking  takes  taken  Take
1243	852	106	0.022	89.768	0.831	1244.0165	1816.6815	wiki:61%	, ), .,  ,
1244	1401	106	0.022	89.79	0.208	1478.1281	1904.418	code:95%	 Affero  Lesser  conditions  permission  LGPL  disclaimer
1245	1438	106	0.022	89.812	0.426	1440.1143	2308.4414	web:44%	 today  Today Today  yesterday  tomorrow  morning
1246	1941	106	0.022	89.833	0.305	1115.6641	1734.1688	web:42%	 online  Internet  internet  Online Internet -line
1247	406	105	0.021	89.854	0.434	366.3984	511.1797	code:94%	C c (c (C
1248	506	105	0.021	89.876	0.54	927.498	1652.332	wiki:32%	 small  Small  smaller  tiny  little small
1249	632	105	0.021	89.897	0.729	646.0528	1482.3966	math:38%	  T  (
1250	999	105	0.021	89.919	0.303	603.2881	1564.9774	wiki:50%	\n \n\n  \n  \n\n )\n\n  \n \n
1251	1051	105	0.021	89.94	0.09	799.8828	1361.3027	wiki:55%	 January  November  July  October 04  June
1252	1297	105	0.021	89.961	0.094	598.2188	1046.7949	pile:99%	  0 - ,  However im
1253	1961	105	0.021	89.983	0.022	1407.4542	2416.8879	pile:39%	A T S C F I
1254	108	104	0.021	90.004	0.095	1231.7362	1782.5801	wiki:33%	 College  Hospital  Center  Technology  Centre  University
1255	571	104	0.021	90.025	0.235	685.7988	1596.0547	wiki:38%	th  third rd  Fifth  fifth  fourth
1256	665	104	0.021	90.046	0.297	940.5645	1461.707	pile:61%	</ end  </ ></ "></ }</
1257	845	104	0.021	90.067	0.314	1274.3495	2195.6348	web:37%	 have  having  had  Having Having
1258	1166	104	0.021	90.088	0.227	1419.2871	2121.2852	web:38%	 minutes  hours  hour  seconds  h  min
1259	1246	104	0.021	90.11	0.722	1264.3751	2035.879	web:28%	 only  Only only Only  the
1260	1400	104	0.021	90.131	0.308	1116.9072	2049.0449	pile:32%	 However  however  yet However  Yet  ever
1261	1411	104	0.021	90.152	0.36	1070.0449	1749.288	code:72%	 else ) else  None : 1
1262	1445	104	0.021	90.173	0.828	1234.5352	2063.2393	math:64%	1  I 111 }$
1263	1588	104	0.021	90.194	0.199	1310.6044	2173.9695	wiki:54%	 primarily  mainly  mostly  largely  predominantly  Mostly
1264	1794	104	0.021	90.215	0.832	965.9199	1432.3134	code:38%	 of  to  de
1265	1872	104	0.021	90.236	0.287	1303.6895	1853.4181	web:46%	 cost  price  costs  prices  Cost Price
1266	43	103	0.021	90.257	0.116	456.5352	1047.8662	wiki:39%	 Robert .  Richard  Ronald  Ralph  Roger
1267	91	103	0.021	90.278	0.484	948.0683	1696.0428	web:35%	 local  locally  Local local Local ally
1268	368	103	0.021	90.299	0.523	964.8994	2212.3362	pile:50%	?\n ?\n\n  ?\n  ?\n\n )?\n ?"\n\n
1269	433	103	0.021	90.32	0.558	1077.7775	1912.4493	web:31%	 over  Over  the Over  overs .over
1270	465	103	0.021	90.341	0.612	958.4962	1855.0236	wiki:46%	 both  Both both Both
1271	878	103	0.021	90.362	0.388	859.8242	1957.3165	code:100%	.assertEqual  assert assert .assert .assertTrue .assertEquals
1272	1006	103	0.021	90.383	0.901	1352.1093	2175.4834	math:34%	 be  BE  been
1273	1274	103	0.021	90.404	0.588	1473.6837	2092.968	wiki:38%	 before  to  antes _before  of _BEFORE
1274	1480	103	0.021	90.425	1.0	979.6797	1457.5214	pile:35%	,
1275	1821	103	0.021	90.446	0.921	895.5801	1521.0137	code:28%	,  N
1276	37	102	0.021	90.467	0.187	660.0225	1684.5118	code:47%	 maximum  max _length max .max _max
1277	530	102	0.021	90.488	0.295	1603.0223	2833.1953	math:35%	 know  knowledge  aware  idea  of  awareness
1278	733	102	0.021	90.508	0.325	1717.3788	2414.3047	pile:34%	 present  presented  presence  presents  presentation  presenting
1279	969	102	0.021	90.529	0.352	962.8843	1580.5724	wiki:38%	 school  School  schools ola  Schools School
1280	1474	102	0.021	90.55	0.792	1009.8282	1904.0273	math:94%	•  • -
1281	1531	102	0.021	90.57	0.314	1386.9725	1975.4082	web:28%	's ’s ' ’ s 'S
1282	185	101	0.021	90.591	0.376	1160.5773	1953.1993	code:78%	 # #  // //  ## /*
1283	386	101	0.021	90.612	0.058	1869.5146	2803.1904	web:39%	 deliver  delivered  supply  granted  yielding  yields
1284	450	101	0.021	90.632	0.03	1326.5018	2379.2031	math:66%	333 666 857 019 986 875
1285	502	101	0.021	90.653	0.295	1361.0234	2183.7605	code:93%	0  None  False  True 1  null
1286	537	101	0.021	90.673	0.153	1081.6582	2427.3604	wiki:58%	 about  approximately  a  around  ~  c
1287	709	101	0.021	90.694	0.822	861.2626	1387.0118	wiki:51%	 the  a  THE la  during  what
1288	1081	101	0.021	90.714	0.701	1438.1641	2142.8535	web:35%	 still  Still still Still  be
1289	1207	101	0.021	90.735	0.44	898.2696	1571.6768	pile:31%	 low  lower  Low low Low -low
1290	1464	101	0.021	90.755	0.112	1265.4609	2219.5552	pile:100%	.    the  Art ,  Patent
1291	1689	101	0.021	90.776	0.509	817.5966	2017.0448	math:35%	 right  Right right Right  RIGHT _RIGHT
1292	461	100	0.02	90.796	0.361	1073.5234	1566.9843	web:35%	 one  One One one
1293	691	100	0.02	90.817	0.542	1690.9064	2591.0793	pile:33%	 less  too too Too  Less  as
1294	826	100	0.02	90.837	0.835	1544.9532	2400.4343	web:48%	 for  FOR for For  For
1295	916	100	0.02	90.857	0.244	804.1376	1385.9161	code:92%	=" ='  '  "  """  ("
1296	978	100	0.02	90.878	0.487	1413.4813	2358.969	web:31%	 past  future  Future  Past ur ast
1297	1384	100	0.02	90.898	0.364	1258.9922	1920.5742	wiki:37%	 almost  nearly almost  virtually  Almost  to
1298	1994	100	0.02	90.918	0.191	856.2559	2307.2129	code:35%	 help Helper Help .helpers  Help  helpers
1299	395	99	0.02	90.938	0.284	636.7724	1182.6729	pile:100%	.\n \n \n\n )\n __\n\n .\n\n
1300	1244	99	0.02	90.959	0.606	1200.3419	2373.2578	math:31%	 way  ways  Way ay  manner  WAY
1301	1248	99	0.02	90.979	0.196	721.4824	1143.7872	wiki:77%	 In In  in
1302	1302	99	0.02	90.999	1.0	54.4981	54.5996	code:100%	:
1303	1509	99	0.02	91.019	0.627	1243.4471	1847.3945	math:33%	 here  Here here  HERE Here  aqui
1304	1545	99	0.02	91.039	0.129	1589.7218	2466.5486	web:29%	 interested  interest  concerned  curious  excited  impressed
1305	1696	99	0.02	91.059	0.354	1086.4852	1656.0858	pile:36%	 work  works  working  worked works ed
1306	1840	99	0.02	91.079	0.022	978.7227	2400.8213	pile:53%	AS PL P AD AF IA
1307	1853	99	0.02	91.1	0.293	1057.1094	1737.1935	web:43%	 look  looks  looked  looking Look  Look
1308	172	98	0.02	91.12	0.172	403.5293	773.4316	math:94%	{    at _  don ^
1309	297	98	0.02	91.139	0.656	998.8789	1681.0616	web:35%	 as  plus  with as plus  Plus
1310	457	98	0.02	91.159	0.262	1131.1229	1676.7557	math:31%	 start  started  starting  starts Starting  Starting
1311	553	98	0.02	91.179	0.05	1125.0273	1823.2852	web:26%	 State  Cambridge  Columbia  Cornell  Oxford  Harvard
1312	638	98	0.02	91.199	0.168	867.8886	1834.577	pile:78%	[@ [  ([ @  [ .[
1313	670	98	0.02	91.219	0.215	1068.749	2336.3027	web:66%	 night  Night  morning  evening  noct  NIGHT
1314	756	98	0.02	91.239	1.0	893.3662	1540.1376	wiki:46%	 on
1315	801	98	0.02	91.259	0.225	768.0605	1910.7365	math:36%	 step  steps Step  Step  stage  stages
1316	843	98	0.02	91.279	0.355	734.2245	1211.4473	code:91%	 print \tprint print .info printf .log
1317	1206	98	0.02	91.299	0.5	1039.2598	2146.072	web:52%	 good  Good Good  excellent good
1318	1345	98	0.02	91.319	0.528	1213.3536	2212.2488	pile:34%	 things  thing  stuff  Things  Thing Thing
1319	1604	98	0.02	91.339	0.488	866.4707	1981.3066	web:39%	 best  Best  worst Best  finest _best
1320	1624	98	0.02	91.359	1.0	1569.209	2518.1106	wiki:49%	 of
1321	1939	98	0.02	91.379	0.237	1132.369	1847.8575	math:69%	/  /    } }} )}
1322	176	97	0.02	91.398	0.276	1595.4385	2531.8777	web:32%	 additional  further  extra  Further  more  Extra
1323	432	97	0.02	91.418	0.324	887.2208	1571.7793	web:33%	 does  do  did  Does Do  Do
1324	787	97	0.02	91.438	0.917	921.9327	1392.5646	wiki:46%	 the  of
1325	831	97	0.02	91.458	0.742	1070.2617	1536.0958	wiki:42%	 various  Various  varying Various ious  varied
1326	1192	97	0.02	91.477	0.611	954.9736	1710.3944	math:38%	 per  Per  a _per Per  /
1327	1444	97	0.02	91.497	0.424	930.5664	1925.7384	wiki:59%	 early Early  earlier  Early Earlier  earliest
1328	1533	97	0.02	91.517	0.234	1361.5586	2551.1887	pile:31%	 important  useful  importance  essential  helpful  critical
1329	1676	97	0.02	91.537	0.466	809.8926	2110.6262	pile:32%	 top  Top top Top   \ttop
1330	1709	97	0.02	91.556	0.21	1488.6115	2101.123	wiki:37%	 they  he  she  it  He
1331	1850	97	0.02	91.576	0.264	1270.1329	2062.6797	pile:33%	 seems  seem  appears  appear  seemed  sounds
1332	80	96	0.02	91.596	0.604	1259.7208	1901.6328	web:39%	 available  availability  Available Available available  unavailable
1333	244	96	0.02	91.615	0.564	874.0078	1421.9385	wiki:33%	 University  university  UNESCO  Universities  College  universities
1334	558	96	0.02	91.635	0.126	1359.0548	2103.0508	wiki:32%	 perform  performs  complete  performing  completing  accomplish
1335	671	96	0.02	91.654	0.114	462.6719	1337.0187	pile:100%	.\n\n ?\n\n  don \n\n :        
1336	906	96	0.02	91.674	0.895	611.1006	1065.8789	wiki:80%	   ( .
1337	977	96	0.02	91.693	0.365	1135.7628	1595.3848	math:34%	 please  Please Please please ly  PLEASE
1338	992	96	0.02	91.713	0.202	725.7969	1518.0507	code:65%	sys  sys  system (sys  System  systems
1339	1158	96	0.02	91.732	0.916	623.4189	1658.4081	wiki:99%	, ),
1340	1178	96	0.02	91.752	0.332	810.7675	1574.5137	pile:39%	 trying  try  tried  attempted  tries try
1341	1215	96	0.02	91.771	0.327	1081.9443	1777.004	math:28%	 idea  ideas  ideal  concept  Ide  Ideas
1342	1318	96	0.02	91.791	0.844	1194.9648	2068.9277	pile:29%	 those Those  Those those
1343	1596	96	0.02	91.81	0.576	788.1582	1814.417	pile:29%	 simple  simpler  Simple Simple PLE .Simple
1344	1912	96	0.02	91.83	0.287	812.7256	1613.8203	pile:24%	 search  searching  Search search Search  sort
1345	1998	96	0.02	91.849	0.496	1264.9071	1853.8076	wiki:41%	 designed  written Written  Designed Designed  Written
1346	195	95	0.019	91.869	0.182	1412.1797	1647.9805	code:94%	 coding  unicode utf  utf :utf  UTF
1347	572	95	0.019	91.888	0.179	598.0723	1517.7853	code:58%	 log  Log Log .log log  logger
1348	626	95	0.019	91.907	0.26	1448.7745	2379.1377	web:36%	 say  said  says  saying Say ay
1349	896	95	0.019	91.927	0.383	362.4717	743.3877	wiki:91%	  – - .
1350	1108	95	0.019	91.946	0.387	410.5869	1290.8818	wiki:28%	 co  Co co - Co  CO
1351	1147	95	0.019	91.965	0.347	1376.6844	2152.2874	math:29%	 have  had  has  having ai _has
1352	1626	95	0.019	91.985	0.053	1153.1229	2249.7812	math:32%	-un  Nations  un  Un undefined  unsett
