rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
575	1603	288	0.059	60.044	0.801	1080.4005	1984.8605	math:31%	 ( ( .( )(
576	1810	288	0.059	60.102	0.368	789.8447	1353.1857	wiki:36%	 A A  a \tA
577	900	287	0.058	60.161	1.0	1314.1396	1922.5614	wiki:43%	 of
578	921	287	0.058	60.219	0.033	1137.9512	1872.2814	pile:45%	D C P MA I A
579	1841	287	0.058	60.278	0.02	936.1358	1783.2031	pile:33%	327 500 320 325 528 482
580	1329	285	0.058	60.336	0.358	1727.0137	2579.249	web:47%	 up  out  down  away  off  forward
581	1488	285	0.058	60.393	1.0	830.6455	1661.7833	wiki:61%	 
582	1736	285	0.058	60.451	0.281	1130.377	2293.9844	math:28%	 total  real  overall  actual  true  exact
583	1762	285	0.058	60.509	0.263	1211.1055	1925.9434	wiki:33%	 designed  created  built  written  developed  produced
584	1966	285	0.058	60.567	0.17	1612.6669	2418.2559	math:95%	 & } fty cap  \\\\ ,
585	1275	284	0.058	60.625	0.943	1252.6289	2096.8044	wiki:40%	 or  o or
586	3	283	0.058	60.683	0.489	1044.1523	1557.9276	math:54%	.\n\n .\n ).\n ).\n\n ".\n\n \n\n
587	393	283	0.058	60.74	0.955	1135.7227	1779.2032	wiki:35%	 the the
588	1440	283	0.058	60.798	0.091	1182.3231	2329.4631	web:49%	 beautiful  successful  effective  fun  interesting  delicious
589	370	282	0.057	60.855	0.056	928.1959	1575.9032	wiki:73%	igua land ia  Samoa illa ica
590	1619	282	0.057	60.913	0.786	991.0312	1640.0028	web:99%	.\n !\n ).\n ”.\n "\n
591	1869	282	0.057	60.97	0.897	1142.9844	2029.7853	web:62%	 our  Our  my our
592	1059	280	0.057	61.027	0.099	810.9522	1477.4435	wiki:50%	 Austin  Aberdeen  Ada  Atlantic  Franklin  Niagara
593	160	279	0.057	61.084	0.632	1231.6525	2019.7931	math:37%	, $,  , ), # %,
594	408	279	0.057	61.14	0.208	907.6631	1583.4755	code:100%	 """\n """\n\n  """\n\n ."""\n """\n ."""\n\n
595	1149	279	0.057	61.197	0.521	1341.4552	2043.964	math:49%	 then  Then Then .Then then
596	32	278	0.057	61.254	0.023	898.5791	1400.6805	wiki:42%	ford en berg ah bury an
597	1534	278	0.057	61.31	0.093	775.8574	1221.0088	code:96%	f erver 3 ib kin fl
598	205	277	0.056	61.367	0.955	952.083	1497.6484	web:29%	 the  The
599	469	277	0.056	61.423	0.773	862.5566	1773.631	wiki:47%	 first  First First first
600	234	276	0.056	61.479	0.533	790.957	1509.4501	code:86%	, ', ", ], '],                    
601	1921	276	0.056	61.535	1.0	665.6299	1538.632	math:38%	1
602	1317	275	0.056	61.591	0.341	1133.4923	1849.623	math:33%	 so So  So so  que
603	398	274	0.056	61.647	0.092	440.4043	998.6729	math:61%	2 0 6 9 3 8
604	1292	274	0.056	61.703	0.4	859.8682	1527.2051	code:86%	['  [' ["  [" '][' (['
605	1594	273	0.056	61.758	0.749	420.458	904.8359	code:96%	# ##  * //     ///
606	1930	273	0.056	61.814	0.473	1059.1163	2016.3164	wiki:25%	 all  All all All _all  ALL
607	56	272	0.055	61.869	0.914	1118.7772	1913.8593	wiki:31%	 between between  Between  entre
608	172	271	0.055	61.924	0.932	442.1582	847.1288	code:97%	              \t
609	805	271	0.055	61.979	0.315	1002.8203	1729.7627	pile:28%	 create  creating  created  creates  produce  produces
610	997	271	0.055	62.034	0.955	1079.3612	1601.4249	web:40%	 in  In
611	1167	271	0.055	62.09	0.113	835.5488	1693.4764	wiki:39%	 hydro  heter  hyper  hom  hyp  hy
612	1213	271	0.055	62.145	0.049	673.2412	1141.4961	math:76%	Z b q 5 8 x
613	1334	271	0.055	62.2	0.244	879.8696	1707.9637	wiki:62%	 by  of  in  with  to  against
614	1359	271	0.055	62.255	0.299	949.166	1580.8302	code:73%	  (
615	1519	271	0.055	62.31	0.033	1265.4097	1945.287	code:71%	Manager Method <Category Mixin Model Event
616	1952	271	0.055	62.365	0.202	1318.1719	2263.5469	wiki:34%	 order  terms  respect  reference  form  result
617	1372	270	0.055	62.42	0.198	1237.2559	2357.8906	pile:55%	 {\n ):\n :\n >\n \n ">\n
618	127	269	0.055	62.475	0.81	720.1992	1381.6885	wiki:54%	 and  &  und _and  και
619	296	269	0.055	62.53	0.106	433.8828	1007.7304	wiki:93%	 such  United  part 0  However  well
620	709	269	0.055	62.584	1.0	1166.7148	1760.0059	math:89%	1
621	1303	269	0.055	62.639	0.415	1203.5254	1985.7334	math:96%	_{ _ }_{ }_  _ {
622	1899	269	0.055	62.694	0.035	1224.96	2027.1161	web:47%	 Press  Technologies  News  Sports  Technology  Foundation
623	1915	269	0.055	62.748	1.0	961.1855	1550.1307	web:32%	 that
624	189	267	0.054	62.803	0.542	619.082	1062.793	math:51%	I  I  i i
625	825	267	0.054	62.857	1.0	881.5976	1663.124	math:87%	2
626	899	267	0.054	62.911	0.919	541.4961	1062.6484	code:94%	class  class
627	125	266	0.054	62.965	0.631	1220.9307	2137.7988	wiki:36%	 be  being  been  BE  Being
628	173	266	0.054	63.02	0.034	1380.6884	2029.4025	math:45%	 degrees  m C  ppm /hr  radians
629	299	266	0.054	63.074	0.955	1263.4982	1782.0547	wiki:68%	 as —as
630	1599	266	0.054	63.128	0.173	930.1934	1465.25	wiki:42%	 York  Boston  London  Berlin  Paris  Athens
631	1	265	0.054	63.182	0.081	1251.7167	1852.5273	pile:84%	P A 3 G 2 X
632	73	265	0.054	63.236	0.089	1069.2656	1906.9961	math:36%	021 130 206 062 208 140
633	1147	265	0.054	63.29	0.159	950.3594	1549.4354	wiki:65%	 French  British  Japanese  English  Australian  Spanish
634	1526	265	0.054	63.343	0.513	511.2364	943.4316	code:96%	):\n ):\n\n :\n :\n\n ():\n :\r\n
635	775	264	0.054	63.397	0.531	1415.8915	2315.3145	web:27%	 have  having  Having having Having -have
636	904	264	0.054	63.451	0.104	655.543	1440.7012	wiki:26%	 res  Res  dec  rem  rec  ret
637	1576	264	0.054	63.505	0.766	1176.3212	1967.5294	wiki:27%	 for for  FOR  For For _for
638	1617	264	0.054	63.558	0.698	679.6514	1286.63	code:92%	\n ',\n )\n ,\n  #\n >\n
639	1764	264	0.054	63.612	0.117	1115.5137	1698.7589	wiki:45%	 Island  River  Street  Islands  Park  Road
640	1821	264	0.054	63.666	0.378	788.8262	1367.4033	code:97%	.path  os (os os  op  re
641	1938	264	0.054	63.719	0.831	1170.3418	1585.5409	wiki:55%	 which which
642	803	263	0.053	63.773	0.754	1116.792	1966.2528	web:41%	 I I  i i
643	400	262	0.053	63.826	0.374	1201.3534	1856.5098	wiki:91%	.\n \n\n .\n\n \n )\n\n  \n\n
644	672	262	0.053	63.879	0.588	521.9561	1311.2657	wiki:32%	 The The  the the  THE /The
645	1461	262	0.053	63.933	0.363	873.418	1691.4357	code:90%	(\n  {\n  [\n  (\n ([\n =[\n
646	1648	262	0.053	63.986	0.955	767.5039	1352.8789	pile:53%	 ( (
647	1649	262	0.053	64.039	0.476	955.5381	1842.9004	math:72%	 - -  – }- -\\ −
648	749	261	0.053	64.092	0.425	1237.6915	2163.2393	web:44%	 will  would  shall 'll ’ll  to
649	1498	261	0.053	64.145	0.367	900.0527	1502.1151	math:96%	$ $$ )$ }$ ]$ ’
650	1693	261	0.053	64.199	0.888	1144.4843	1812.6407	wiki:38%	 who who
651	1825	261	0.053	64.252	0.723	775.998	1303.2559	code:92%	 return \treturn return
652	15	260	0.053	64.305	0.562	1329.5499	2161.8828	math:36%	 should  must  Must should Must  shall
653	541	260	0.053	64.357	0.172	739.2725	1723.9279	web:38%	 red  white  black  Red  blue  Black
654	575	260	0.053	64.41	0.655	1071.5665	1766.8514	wiki:33%	 other  Other  OTHER Other other tras
655	795	260	0.053	64.463	0.323	1132.9435	2073.0547	math:78%	1 2 3 4 5 6
656	1830	260	0.053	64.516	0.736	1109.0879	1792.9111	web:37%	 about  regarding  concerning  on about  towards
657	1903	260	0.053	64.569	0.955	1094.7441	1731.6027	wiki:44%	, ),
658	1995	260	0.053	64.622	0.635	1102.1914	1763.9103	web:25%	 all  All All all  ALL
659	421	259	0.053	64.675	0.103	1271.8682	2039.0487	wiki:32%	 results  studies  works  experiments  applications  events
660	1633	259	0.053	64.727	0.183	1118.8339	1857.4093	web:41%	 body  mouth  eye  ear  foot  mind
661	103	257	0.052	64.78	0.042	690.6445	1297.3739	wiki:59%	ist ian er  Emperor , .
662	357	257	0.052	64.832	0.563	841.5761	1418.4727	wiki:95%	, ), ., !), !,  ,
663	1244	257	0.052	64.884	0.63	408.6963	826.8867	code:95%	#        * ## //
664	1309	257	0.052	64.936	1.0	839.4239	1543.8651	pile:25%	 a
665	1626	257	0.052	64.989	0.399	991.8027	1785.4893	wiki:34%	 the  The the The -the (the
666	1826	257	0.052	65.041	0.304	1317.4199	2796.2881	web:34%	 do  does  a  did  Do  doing
667	131	256	0.052	65.093	0.171	1118.1621	1809.8652	code:93%	 numpy  collections  urllib  datetime .pyplot  itertools
668	1442	256	0.052	65.145	0.373	1022.2607	1856.59	code:91%	._  _ .__ _  __ (_
669	1932	256	0.052	65.197	0.764	766.1812	1368.3483	wiki:73%	 of  de  di  OF
670	320	255	0.052	65.249	0.821	1271.9376	2131.0371	web:53%	 your your  Your  tu  yours  own
671	996	255	0.052	65.301	0.336	972.4337	1957.5018	wiki:86%	 century s  BC  ago  centuries  BCE
672	1536	255	0.052	65.353	1.0	425.5703	1171.4923	code:65%	://
673	673	254	0.052	65.404	0.249	1414.3759	2291.4211	pile:24%	 unique  custom  distinct  individual  separate  specific
674	1568	254	0.052	65.456	0.731	940.6787	2128.2451	code:30%	 as  As as
675	1640	254	0.052	65.508	0.097	1209.7062	2066.1689	code:80%	kwargs args  e  f (f  s
676	1007	253	0.051	65.559	0.955	1285.874	1869.2333	web:44%	 and  y
677	1234	253	0.051	65.611	0.171	865.9239	1564.1816	code:87%	\n\n )\n\n \n\n\n \n '\n\n )\n\n\n
678	1604	253	0.051	65.662	0.155	1084.6259	2047.4248	code:56%	\\u 043 x u f d
679	1756	253	0.051	65.714	0.521	1472.7275	2249.949	web:51%	 are  is ’s re  was 's
680	322	252	0.051	65.765	0.421	942.5079	1838.5859	math:90%	}{ / {  / over }}
681	625	252	0.051	65.816	0.042	1164.0098	1935.1816	web:30%	C  NFL  NBC ERN  CBS  UNESCO
682	1204	252	0.051	65.867	0.757	862.0751	1838.5859	code:92%	#  # // ///  ##    
683	1386	252	0.051	65.919	0.083	815.0332	1833.5438	code:72%	 str  text  int string .Integer =int
684	1437	252	0.051	65.97	0.955	883.9121	1569.4922	wiki:28%	 a  A
685	1715	252	0.051	66.021	0.05	1084.8691	1471.4814	code:98%	 redistribute  and  can  it
686	1717	252	0.051	66.072	0.29	748.1738	1449.6356	math:98%	$$ }$ $ )$ .$ }
687	1835	252	0.051	66.124	0.171	1130.6886	1738.4071	code:85%	)\n \n ()\n )\n\n ')\n ()\n\n
688	1971	252	0.051	66.175	0.162	1920.0059	2655.5361	web:33%	 too  extremely  relatively  quite  pretty  really
689	51	251	0.051	66.226	0.1	981.4453	1644.834	wiki:47%	 carbon  oxygen ic  nitrogen  calcium on
690	395	251	0.051	66.277	0.756	1074.047	1940.2589	math:39%	 two 2  Two Two two
691	560	250	0.051	66.328	0.866	1126.2072	1988.377	web:57%	 your  Your  my  tu -your
692	744	249	0.051	66.379	0.178	1101.9845	1834.3241	math:48%	 determine  calculate  identify  compute Calculate  identified
693	1251	249	0.051	66.429	0.552	1078.3125	1925.9697	math:47%	 if  If If if "If  si
694	1515	249	0.051	66.48	0.224	901.5644	1711.4648	wiki:46%	 three  five  four  six 4  seven
695	1697	249	0.051	66.531	0.741	1067.0048	1808.8251	web:45%	 you  You You ou you  você
696	1722	249	0.051	66.581	0.062	347.6577	958.1094	wiki:27%	 Mc  El  Al  Sch  Du  Le
697	1868	249	0.051	66.632	0.085	1257.5311	2244.8691	web:42%	 friends  mother  son  parents  Father  children
698	886	248	0.05	66.682	0.831	612.9717	1083.6288	code:100%	,    
699	1504	248	0.05	66.733	0.492	769.9727	1410.881	code:84%	, ', ", ), ], '],
700	88	247	0.05	66.783	0.551	1573.2911	2439.4033	web:55%	 me  us  mine  Us me  Me
701	1718	247	0.05	66.833	0.471	1007.4131	1805.9883	code:85%	 # #  // // ## )#
702	1186	246	0.05	66.883	0.131	1241.412	1883.1486	pile:43%	 quality  strength  complexity  efficiency  capacity  prevalence
703	1352	246	0.05	66.933	0.489	991.9999	1872.3071	math:53%	,  , $, }, ), ",
704	1361	246	0.05	66.983	0.136	1258.3867	1802.8253	code:71%	)\n \n ')\n )\n\n ")\n ()\n
705	1946	246	0.05	67.033	0.688	515.8994	1113.465	wiki:39%	, ), ., "),
706	870	245	0.05	67.083	0.353	1346.4471	2144.9805	math:44%	 following  below  above  follows ing above
707	38	244	0.05	67.133	0.531	1026.7831	2162.3704	pile:28%	 not 't ’t _not  NOT  dont
708	284	244	0.05	67.182	0.943	656.7383	1448.7638	wiki:59%	  - _
709	763	244	0.05	67.232	0.509	1043.2227	1867.4482	code:48%	  ,  ( ( ->  +
710	1258	244	0.05	67.282	1.0	1067.1232	1891.5021	wiki:31%	 the
711	1333	244	0.05	67.331	1.0	630.8233	1236.8915	wiki:59%	 by
712	1873	244	0.05	67.381	0.048	1078.3651	1905.3986	code:92%	 views v creen  models (utils  wallet
713	1967	243	0.049	67.43	1.0	747.2598	1346.3525	web:32%	 
714	725	242	0.049	67.48	0.012	555.8286	1243.3812	math:38%	 Booker ou in ki ala a
715	888	242	0.049	67.529	0.759	656.916	1442.049	wiki:49%	 of  de  OF  Of of  di
716	17	241	0.049	67.578	0.105	694.2803	1033.3984	code:94%	 the  of  a
717	951	241	0.049	67.627	0.078	870.6319	1847.793	code:90%	 IS  BASIS AS "  an  on
718	1042	241	0.049	67.676	0.349	1009.2763	2221.6846	math:63%	 - - (- =- ,- −
719	656	240	0.049	67.725	0.667	487.3301	1043.254	code:92%	#\n  \n  #\n //\n ##\n #\r\n
720	61	239	0.049	67.773	0.277	995.9434	1853.1241	math:38%	 show  shows  prove  showed  showing  shown
721	165	239	0.049	67.822	0.888	793.1406	1376.1622	wiki:70%	 is  are
722	645	239	0.049	67.871	0.866	1178.4972	2405.4177	web:27%	 that that  That  THAT
723	230	238	0.048	67.919	0.791	219.9004	445.707	wiki:100%	.\n\n ).\n\n  .\n\n
724	893	238	0.048	67.967	0.135	1030.6611	2037.0255	wiki:58%	 Royal  Civil  civil  professional  federal  military
725	1651	238	0.048	68.016	0.077	1002.5825	1765.8722	wiki:50%	 animal  Animal od IN  butterfly imp
726	1797	238	0.048	68.064	0.673	934.0117	1559.5753	wiki:71%	 was  were
727	135	237	0.048	68.112	0.943	1169.5381	1702.3232	wiki:53%	 as as As
728	416	237	0.048	68.161	0.339	1030.4337	1740.9972	math:35%	 example .g .e  instance ie  eg
729	586	237	0.048	68.209	1.0	807.9629	1303.3867	code:94%	 =
730	1196	237	0.048	68.257	0.538	1190.6046	1949.2812	wiki:40%	 many  Many Many  Numerous
731	1223	237	0.048	68.305	0.347	1468.0057	2484.3464	pile:35%	 something  things  thing  anything  nothing omething
732	1473	237	0.048	68.354	0.041	944.6749	1679.6193	code:89%	 parser  m sequence  t _item iri
733	97	236	0.048	68.402	0.859	1021.9355	1562.5469	wiki:73%	 in in
734	268	236	0.048	68.45	0.038	671.6543	1139.6757	code:98%	 the  even  implied  warranty
735	474	236	0.048	68.498	0.038	977.4668	1267.2031	code:98%	 will  it  be  that
736	563	236	0.048	68.546	0.184	1064.4891	1693.3945	code:94%	(object .TestCase TestCase Base (Exception View
737	1008	236	0.048	68.594	0.179	1030.7256	1594.2755	code:92%	 " ("  ' =" (' ='
738	1405	236	0.048	68.642	0.236	1179.7589	1860.459	code:90%	) ] '] () __ ))
739	1446	236	0.048	68.69	0.524	1187.5693	1984.8564	wiki:38%	 system  systems  System system  Systems  SYSTEM
740	1556	236	0.048	68.738	0.216	1260.5658	1865.9296	web:32%	 energy  power  money  revenue  income  space
741	1720	236	0.048	68.786	0.084	891.7725	1159.3458	code:94%	 terms  of  with  the  compliance
742	95	235	0.048	68.833	0.626	1467.881	2346.8418	web:32%	 not  Not not Not ’t 't
743	459	235	0.048	68.881	1.0	764.8741	1187.4132	wiki:84%	 a
744	926	235	0.048	68.929	0.884	1065.4921	1557.1171	web:38%	 at at At  At
745	1414	235	0.048	68.977	0.045	606.5732	1392.5566	wiki:35%	all  Kal ar  Ken ue  Kil
746	1945	235	0.048	69.025	0.063	1525.746	2325.9355	wiki:32%	 cases  case  paper  study  form  post
747	215	234	0.048	69.072	0.244	1549.7538	2501.8235	math:26%	 past  previous  future  prior  later  earlier
748	1037	234	0.048	69.12	0.321	458.9741	1064.9204	code:24%	 B B  b .b _b b
749	1222	234	0.048	69.167	0.26	462.5166	1108.1045	code:29%	 M M  m .m /m _M
750	497	233	0.047	69.215	0.083	1566.7538	2283.9561	code:89%	 str join  int (str  isinstance  float
751	1567	233	0.047	69.262	0.943	1362.6699	2295.3965	wiki:50%	 of of  de
752	1905	233	0.047	69.31	0.147	894.9785	1118.3154	code:92%	 WARRANTY  KIND  implied  express  WARRANTIES  IMPLIED
753	616	232	0.047	69.357	0.955	757.2295	1410.2646	wiki:62%	, ),
754	1878	232	0.047	69.404	0.01	1027.5575	1788.8585	code:91%	Settings  Base  Migration back View  Plot
755	171	231	0.047	69.451	0.664	345.2207	526.9805	code:99%	 GNU .gnu GNU
756	328	231	0.047	69.498	0.845	1210.3701	1972.9384	web:73%	. ! ).  . /. ").
757	692	231	0.047	69.545	0.854	1125.9062	2086.252	math:34%	 some some Some ome  som
758	1268	231	0.047	69.592	0.077	1325.6722	2151.5168	web:27%	ing uting  scanning  heating asting ging
759	1516	231	0.047	69.639	0.403	1202.827	1708.0508	math:28%	 because  since  Since  Because Since Because
760	1743	231	0.047	69.686	0.741	1011.3378	1761.8281	wiki:65%	, ), ., ", ], !,
761	128	230	0.047	69.733	0.714	554.0225	982.8984	code:95%	 is  IS
762	243	229	0.047	69.779	0.113	1097.798	1831.8536	pile:37%	 study  evaluate  examine  investigate  studies  assess
763	1705	229	0.047	69.826	0.391	936.6192	1568.4698	code:76%	  = ( *
764	1739	229	0.047	69.872	0.416	645.2012	1202.7853	code:95%	#  #  // //
765	41	228	0.046	69.919	1.0	467.8828	766.7187	code:99%	from
766	404	228	0.046	69.965	0.238	1020.1816	1966.4991	code:35%	 user  User  patient User user _USER
767	649	228	0.046	70.012	0.296	1069.8038	1715.2949	wiki:78%	 English  Latin  Arabic  French English  Spanish
768	1970	228	0.046	70.058	0.042	1337.9219	2156.0957	code:89%	strip .read .strip .now .all .stop
769	1983	228	0.046	70.104	0.882	1448.049	2208.7654	wiki:62%	     \xa0
770	1016	227	0.046	70.15	0.539	1120.8693	1934.0625	wiki:27%	 by  By By by  BY .by
771	1236	227	0.046	70.197	0.618	873.9971	1423.5684	math:94%	 = = )=  &= }= .=
772	1398	227	0.046	70.243	0.92	592.4473	1148.8077	code:96%	,  , (
773	340	226	0.046	70.289	0.23	1311.0851	2393.0508	code:85%	 +  +=  *  **  yield  ->
774	796	226	0.046	70.335	0.426	1372.0685	2325.4258	math:89%	^ ^{ ^\\ )^ � ^{-
775	1276	226	0.046	70.381	0.361	1230.5723	2304.5586	web:38%	 make  made  makes  making  a  the
776	1849	226	0.046	70.427	0.234	1651.4347	3086.6184	web:37%	 really  actually  exactly  truly  certainly  specifically
777	1871	226	0.046	70.473	0.882	706.2119	1634.2919	math:36%	.  . ,.
778	1205	225	0.046	70.518	0.543	1351.5468	2117.127	wiki:36%	 other  another  Another other  others  OTHER
779	577	224	0.046	70.564	0.955	948.8056	1566.9277	wiki:32%	 the  el
780	1068	224	0.046	70.61	1.0	306.9883	788.8008	code:100%	from
781	1142	224	0.046	70.655	0.024	1289.1172	2130.9417	wiki:51%	 city  company  state  range  element  books
782	1256	224	0.046	70.701	0.212	886.2021	1737.8976	math:93%	bb cal hat symbol line color
783	1610	224	0.046	70.746	0.131	529.7666	948.1337	wiki:79%	192 191 186 193 190 189
784	1955	224	0.046	70.792	0.218	925.5508	1579.1602	math:51%	 science  mathematics  math  Science  Math  Physics
785	282	223	0.045	70.837	0.425	941.71	1849.5929	wiki:30%	 long  short  Long short  longer  Short
786	958	223	0.045	70.883	0.753	744.9727	1568.8164	math:66%	\n\n )\n\n \n .\n\n '\n\n ?\n\n\n
787	119	222	0.045	70.928	0.555	842.4434	1744.3888	pile:27%	 new  New new _new  NEW New
788	902	222	0.045	70.973	0.217	1580.0719	2574.4863	web:34%	 again  respectively  together  too  all  turn
789	9	221	0.045	71.018	1.0	828.1162	1245.3683	math:95%	frac
790	245	221	0.045	71.063	0.134	1645.1279	2412.3174	wiki:36%	 existing  corresponding  resulting  subsequent  surrounding ant
791	540	221	0.045	71.108	0.002	1295.6992	1773.7186	code:89%	 except  law  Unless  required  by  or
792	668	221	0.045	71.153	0.425	1118.7617	1778.7109	code:73%	                          \t                
793	1913	221	0.045	71.198	0.92	667.6914	1025.5499	code:89%	 =  := =
794	47	220	0.045	71.242	0.062	1135.2635	1732.4806	code:96%	Error Property Factory Mixin Exception Parser
795	1681	220	0.045	71.287	0.919	606.2207	956.0996	wiki:65%	  -
796	1957	220	0.045	71.332	0.594	997.2803	1511.7794	math:90%	 = = )= }= |= =\\
797	286	219	0.045	71.376	0.955	612.002	821.4316	code:95%	 the  THE
798	1273	219	0.045	71.421	0.955	978.3222	1799.3417	wiki:48%	, .,
799	943	218	0.044	71.465	0.207	979.9209	1883.1211	math:27%	100 200 150 300 120 128
800	1018	218	0.044	71.51	0.264	812.2178	1473.4424	code:85%	\n\n \n \n\n\n )\n\n __)\n\n '\n\n
801	1125	218	0.044	71.554	0.056	1221.6935	2165.2715	web:35%	ers ists  astronomers  authors  participants  students
802	1082	217	0.044	71.598	0.361	1226.41	1872.1857	web:34%	 work  working  works  worked Working  Working
803	410	216	0.044	71.642	0.881	1338.5858	2384.4023	web:37%	 more more  More  extra
804	578	216	0.044	71.686	0.692	861.8916	1471.298	math:38%	 data  Data Data  content  metadata  material
805	1020	216	0.044	71.73	0.451	1336.125	2243.9385	web:49%	 they  he  she She they  She
806	1462	216	0.044	71.774	0.127	838.7891	1574.9365	pile:53%	  . 0  such , 2
807	1502	216	0.044	71.818	0.091	417.4922	1038.4865	code:69%	 http http https  https
808	1598	216	0.044	71.862	0.241	1040.9894	1899.7968	code:94%	.contrib .models .db .auth .core .admin
809	1623	216	0.044	71.906	0.823	717.8848	1238.1953	code:92%	    \t           }\n\n
810	1926	216	0.044	71.95	0.23	795.5157	1493.8341	wiki:68%	 north  south  east  North  South  west
811	428	215	0.044	71.993	0.657	779.3779	1490.7139	code:80%	              \t
812	816	215	0.044	72.037	0.222	1737.9542	2740.9541	wiki:41%	 already  later  previously  eventually  subsequently  finally
813	985	215	0.044	72.081	0.022	1308.2811	2091.282	code:87%	 ans  line  res _string  result  o
814	1058	215	0.044	72.125	0.04	1395.3798	1987.8341	wiki:54%	us  Benny y ty  Aristotle alom
815	1529	215	0.044	72.168	0.233	537.8691	1157.9834	code:92%	.\n\n \n\n #\n\n />.\n\n .\n """\n\n
816	1636	215	0.044	72.212	0.428	442.5108	1061.286	pile:23%	 K K  k k .k .K
817	532	214	0.044	72.256	0.382	1235.1896	1908.7773	wiki:31%	 they  They  it They they  people
818	938	214	0.044	72.299	0.064	804.9512	1140.3691	code:93%	) C c
819	1375	214	0.044	72.343	0.338	1235.1934	2325.166	wiki:34%	 as  than  of  to  plus  with
820	1712	214	0.044	72.386	0.124	771.7832	1519.9784	web:35%	3 5 4 6 8 7
821	1770	214	0.044	72.43	0.289	330.8774	1184.8539	wiki:30%	 N N  n .n _n n
822	1045	213	0.043	72.473	0.01	296.7617	606.0624	code:91%	5 4 1 3 6 0
823	1416	213	0.043	72.516	0.07	868.9668	1458.0477	wiki:49%	 Alabama  Illinois  California  Indiana  Kong  Iowa
824	520	212	0.043	72.56	0.559	1328.9941	2120.1104	pile:30%	 than  as  then —as than  that
825	617	212	0.043	72.603	0.012	1370.8595	2093.6719	code:95%	(Base (Model  Page  Base  Job  Tree
826	1728	212	0.043	72.646	0.696	577.4609	1008.9024	code:92%	def  def function func
827	1373	211	0.043	72.689	0.676	654.6817	1260.8651	code:94%	 def \tdef def  function  fun  void
828	1919	211	0.043	72.732	0.259	416.7227	1308.035	code:33%	 V  v V .v v /v
829	121	210	0.043	72.774	0.852	1160.0732	2176.3535	wiki:38%	, ),  , $, ",
830	221	210	0.043	72.817	0.056	1246.3262	1865.5809	wiki:51%	 Army  Academy  Association  Navy  Administration  Office
831	350	210	0.043	72.86	0.322	829.8594	1415.8906	web:40%	 You  you You you YOU “You
832	780	210	0.043	72.902	0.333	1080.5692	2080.7422	math:80%	\n\n \n :\n\n :\n ,\n\n }\n\n
833	1613	210	0.043	72.945	0.213	1287.2518	2337.166	code:63%	    \n property  public classmethod  static
834	21	208	0.042	72.988	0.205	589.2979	1257.1826	code:91%	 A .   \n -    
835	501	208	0.042	73.03	0.898	1209.916	1644.3517	wiki:39%	 as  As as
836	1347	208	0.042	73.072	0.116	280.3613	665.7031	wiki:93%	 such  United , 0  one  well
837	1703	208	0.042	73.114	0.244	1104.5341	1736.0597	code:45%	0 1 2 4 3 7
838	57	207	0.042	73.157	1.0	763.4551	1269.2031	wiki:47%	 in
839	241	207	0.042	73.199	0.496	1011.7646	1737.7421	math:58%	.\n\n \n\n ).\n\n ?\n\n !\n\n .\n
840	1863	207	0.042	73.241	0.558	1302.7013	2108.5527	web:28%	 or or  Or Or  OR —or
841	1910	207	0.042	73.283	0.758	853.1133	1364.2443	wiki:68%	 was  were
842	1788	206	0.042	73.325	0.15	1962.7948	2791.7637	math:36%	 out  sure  know  remember  wondering  idea
843	1895	206	0.042	73.367	0.632	1265.0156	2066.7461	wiki:34%	 but  But but  yet But  BUT
844	223	205	0.042	73.408	0.61	960.8594	1536.5204	code:79%	 = = ']=  ==  =>  :
845	884	205	0.042	73.45	0.165	1414.0516	2234.8887	pile:38%	0 000 00 4 1 8
846	1219	205	0.042	73.492	0.122	1253.4229	2168.5947	code:51%	/ localhost /wiki s 1 's
847	1867	205	0.042	73.533	0.252	661.957	1058.2599	wiki:92%	\n \n\n  \n  \n\n )\n\n
848	528	204	0.041	73.575	0.943	1165.6591	1935.5858	math:37%	 to  To  TO
849	544	204	0.041	73.616	0.09	1326.1826	2338.3186	pile:64%	Category  ::  football  of :  in
850	800	204	0.041	73.658	1.0	404.2881	607.9404	code:81%	 the
851	1161	204	0.041	73.699	0.289	995.0117	1656.1504	web:38%	 provide  provides  providing  offer  offers  provided
852	1278	204	0.041	73.741	0.077	1603.8488	2620.6514	math:39%	 course  words  particular  fact ently  speaking
853	1312	204	0.041	73.782	0.039	1053.6025	1556.668	wiki:66%	di enzie us erson assi ne
854	1403	204	0.041	73.824	0.604	925.6513	1903.2198	wiki:41%	 first  First First first st FIRST
855	1775	204	0.041	73.865	0.272	1371.5763	2047.8456	web:37%	 years  days  weeks  months -year  year
856	1962	204	0.041	73.907	0.035	823.2021	1364.0018	web:35%	 Nashville  Angeles  Orlando  Stockholm  Tokyo sburgh
857	166	203	0.041	73.948	0.283	1167.375	2519.6091	wiki:57%	 largest  highest  greatest -largest  biggest  smallest
858	1464	203	0.041	73.99	0.184	803.1758	1478.2911	math:81%	   at  don { \\ ^
859	1746	203	0.041	74.031	0.899	1081.0684	1969.377	wiki:39%	 been  had  be  the
860	298	202	0.041	74.072	0.427	978.8925	1512.5166	wiki:30%	 is  are 's ’s  was 're
