  step 733100 | loss 0.0800 | kl 0.0304 | val_kl 0.0376 | clus 0.3207 | sep 0.3736 | mse(diag) 0.2143 | eff_K 2000/2000 | dying 29
  step 733200 | loss 0.0834 | kl 0.0324 | val_kl 0.0371 | clus 0.3204 | sep 0.3759 | mse(diag) 0.2234 | eff_K 2000/2000 | dying 43
  step 733300 | loss 0.0774 | kl 0.0271 | val_kl 0.0373 | clus 0.3289 | sep 0.3753 | mse(diag) 0.2160 | eff_K 2000/2000 | dying 39
  step 733400 | loss 0.0751 | kl 0.0250 | val_kl 0.0358 | clus 0.3245 | sep 0.3730 | mse(diag) 0.2161 | eff_K 2000/2000 | dying 43
  step 733500 | loss 0.0762 | kl 0.0260 | val_kl 0.0364 | clus 0.3235 | sep 0.3724 | mse(diag) 0.2177 | eff_K 2000/2000 | dying 41
  step 733600 | loss 0.0744 | kl 0.0241 | val_kl 0.0373 | clus 0.3231 | sep 0.3743 | mse(diag) 0.2175 | eff_K 2000/2000 | dying 43
  step 733700 | loss 0.0837 | kl 0.0322 | val_kl 0.0365 | clus 0.3287 | sep 0.3766 | mse(diag) 0.2235 | eff_K 2000/2000 | dying 46
  step 733800 | loss 0.0790 | kl 0.0281 | val_kl 0.0380 | clus 0.3307 | sep 0.3742 | mse(diag) 0.2192 | eff_K 2000/2000 | dying 46
  step 733900 | loss 0.0767 | kl 0.0258 | val_kl 0.0378 | clus 0.3340 | sep 0.3737 | mse(diag) 0.2186 | eff_K 2000/2000 | dying 48
  step 734000 | loss 0.0781 | kl 0.0278 | val_kl 0.0376 | clus 0.3260 | sep 0.3733 | mse(diag) 0.2166 | eff_K 2000/2000 | dying 40
  [reinit] step 734000: 153 dead clusters
  step 734100 | loss 0.0774 | kl 0.0273 | val_kl 0.0368 | clus 0.3321 | sep 0.3693 | mse(diag) 0.2138 | eff_K 2000/2000 | dying 32
  step 734200 | loss 0.0774 | kl 0.0260 | val_kl 0.0370 | clus 0.3282 | sep 0.3739 | mse(diag) 0.2235 | eff_K 2000/2000 | dying 56
  step 734300 | loss 0.0810 | kl 0.0302 | val_kl 0.0363 | clus 0.3311 | sep 0.3742 | mse(diag) 0.2188 | eff_K 2000/2000 | dying 57
  step 734400 | loss 0.0734 | kl 0.0237 | val_kl 0.0371 | clus 0.3143 | sep 0.3715 | mse(diag) 0.2173 | eff_K 2000/2000 | dying 62
  step 734500 | loss 0.0799 | kl 0.0296 | val_kl 0.0369 | clus 0.3277 | sep 0.3734 | mse(diag) 0.2166 | eff_K 2000/2000 | dying 64
  step 734600 | loss 0.0754 | kl 0.0258 | val_kl 0.0366 | clus 0.3275 | sep 0.3746 | mse(diag) 0.2114 | eff_K 2000/2000 | dying 65
  step 734700 | loss 0.0819 | kl 0.0298 | val_kl 0.0370 | clus 0.3341 | sep 0.3693 | mse(diag) 0.2261 | eff_K 2000/2000 | dying 65
  step 734800 | loss 0.0780 | kl 0.0267 | val_kl 0.0377 | clus 0.3325 | sep 0.3725 | mse(diag) 0.2218 | eff_K 2000/2000 | dying 60
  step 734900 | loss 0.0782 | kl 0.0273 | val_kl 0.0378 | clus 0.3378 | sep 0.3744 | mse(diag) 0.2165 | eff_K 2000/2000 | dying 63
  step 735000 | loss 0.0912 | kl 0.0407 | val_kl 0.0365 | clus 0.3350 | sep 0.3740 | mse(diag) 0.2156 | eff_K 2000/2000 | dying 61
  [reinit] step 735000: 166 dead clusters
  step 735100 | loss 0.0751 | kl 0.0244 | val_kl 0.0368 | clus 0.3286 | sep 0.3753 | mse(diag) 0.2187 | eff_K 2000/2000 | dying 46
  step 735200 | loss 0.0785 | kl 0.0280 | val_kl 0.0366 | clus 0.3367 | sep 0.3710 | mse(diag) 0.2146 | eff_K 2000/2000 | dying 52
  step 735300 | loss 0.0787 | kl 0.0290 | val_kl 0.0387 | clus 0.3260 | sep 0.3716 | mse(diag) 0.2133 | eff_K 2000/2000 | dying 54
  step 735400 | loss 0.0769 | kl 0.0263 | val_kl 0.0375 | clus 0.3287 | sep 0.3760 | mse(diag) 0.2182 | eff_K 2000/2000 | dying 56
